screen_name,profile_image_url,location,created_time,text
143id,"https://tvax1.sinaimg.cn/crop.0.0.852.852.50/008vI0Wkly8hevo20sje1j30no0notb5.jpg?KID=imgbed,tva&Expires=1686727462&ssig=Wouy11bX6C",其他,Fri Jun 09 23:09:39  2023,支持
ss-C929,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/00697gB8ly8h6nxlti491j30u00u0mzc.jpg?KID=imgbed,tva&Expires=1686727462&ssig=RXT8%2BTkjrc",其他,Fri Jun 09 23:09:38  2023,支持
欧皇跳跳糖,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006rqFY2ly8hesasn7htlj30u00u0juy.jpg?KID=imgbed,tva&Expires=1686727462&ssig=Q16z2yxu5O",广东 深圳,Fri Jun 09 23:09:21  2023,支持
撒老师天天开心,"https://tvax2.sinaimg.cn/crop.0.0.1008.1008.50/008cymdFly8gjvw2z1a6ej30s00s0mzc.jpg?KID=imgbed,tva&Expires=1686727462&ssig=WKiZ2z6D7p",四川,Fri Jun 09 23:07:36  2023,支持
大圣在发光啊,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/7b207296ly8gum7pht362j20ro0rogof.jpg?KID=imgbed,tva&Expires=1686727462&ssig=XoOAoVgtmV",四川,Fri Jun 09 23:07:32  2023,支持！
路过西湖的小白,"https://tvax3.sinaimg.cn/crop.0.0.423.423.50/008wcz67ly8hap0aq89ncj30br0br0t9.jpg?KID=imgbed,tva&Expires=1686727462&ssig=UsdHSetToV",其他,Fri Jun 09 23:10:24  2023,希望严惩，从源头抓起，减少网暴事件发生
养养米,"https://tvax4.sinaimg.cn/crop.0.0.720.720.50/008lP6HJly8h6fsapyu49j30k00k0gnj.jpg?KID=imgbed,tva&Expires=1686727462&ssig=bEQgKxTr4E",广东,Fri Jun 09 23:17:59  2023,严格要求，让“我只是开个玩笑”，“我只是吃瓜而已”这种话不在成为施暴者的借口
阿妍的豆花,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008qr891ly8hbmyufvrxjj30u00u0dhn.jpg?KID=imgbed,tva&Expires=1686727462&ssig=NecTxIlHto",其他,Fri Jun 09 23:09:52  2023,支持
_十块八毛零五分_,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008r61Tnly8h71rii7vujj30u00u0abv.jpg?KID=imgbed,tva&Expires=1686727462&ssig=YqYk24dikb",广东,Fri Jun 09 23:07:59  2023,加强清朗活动[跪了][跪了][跪了]
LI辰晨,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006H9uBply8h2ltdrsmzdj30u00u0juj.jpg?KID=imgbed,tva&Expires=1686727462&ssig=7jZgBfJi0p",河南,Fri Jun 09 23:07:41  2023,支持！！！强烈支持！！！
嗯呐l好,"https://tvax4.sinaimg.cn/crop.0.0.421.421.50/6924b7b0ly8herzqc4qs6j20bp0bpaa6.jpg?KID=imgbed,tva&Expires=1686727462&ssig=4jeo8P13Ri",其他,Fri Jun 09 23:07:39  2023,yxh整治！任何形式网暴严惩
小呀么小哇爬,"https://tvax2.sinaimg.cn/crop.0.0.960.960.50/008yNbT0ly8hes9dcrv55j30qo0qodhc.jpg?KID=imgbed,tva&Expires=1686727462&ssig=Jt3ppaxkNO",其他,Fri Jun 09 23:07:30  2023,支持，网络不是法外之地
丸心妮喜欢吃什么丸子呢,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/005CkQSFly8fqlttbl4bzj30ro0ro0ud.jpg?KID=imgbed,tva&Expires=1686727462&ssig=1ZbsOtPoSR",上海 嘉定区,Fri Jun 09 23:07:18  2023,为网络“除暴”，营造清朗的网络空间！
飘游的风筝,"https://tvax2.sinaimg.cn/crop.42.509.978.978.50/3e105f43ly8go7oqndcnyj20u01cyqbh.jpg?KID=imgbed,tva&Expires=1686727462&ssig=FLjGUkfEGX",其他,Mon Jun 12 07:33:13  2023,除了第8条，其余OK。
韩东言,"https://tvax1.sinaimg.cn/crop.0.0.859.859.50/6fb87d17ly8h1ae413u3vj20nv0nvgp0.jpg?KID=imgbed,tva&Expires=1686727462&ssig=1JfJFRla7u",辽宁,Mon Jun 12 14:10:09  2023,我认为，解决网络暴力问题，就两个关键办法，第一，网络实名制，每个人都是真实身份，可前台网名，背后实名！第二，加大网络暴力打击力度，凡有小作文，两个必须进去一个！
股票陆尼玛,"https://tvax3.sinaimg.cn/crop.0.0.664.664.50/694a43c4ly8fov3jwnz4cj20ig0igmzs.jpg?KID=imgbed,tva&Expires=1686727462&ssig=WFX3%2BXqZ5F",上海,Mon Jun 12 09:15:06  2023,有些人就是该被骂，如果立法，是法律的倒退
lismsym,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/53851931ly8gr57ix1bzhj20u00u0tae.jpg?KID=imgbed,tva&Expires=1686727462&ssig=SV%2FW76v7uz",北京,Mon Jun 12 07:29:08  2023,少了点内容，注意公开公正，出现误判错判，要严厉追责，如“鼠头鸭脖”被反转一定要追责；打击群体要增加“北极鲶鱼”类型。
锄奸团长李云龙,"https://tvax1.sinaimg.cn/crop.0.0.720.720.50/0069Xfl5ly8h8l3j0d9pcj30k00k074z.jpg?KID=imgbed,tva&Expires=1686727462&ssig=l1jG86i6YI",广东 珠海,Mon Jun 12 08:28:18  2023,都不错！支持！
北京金戈戈,"https://tvax4.sinaimg.cn/crop.67.0.266.266.50/564fcbcaly1gzr2r9vibyj20b407eaa3.jpg?KID=imgbed,tva&Expires=1686727462&ssig=0OsO97GMLk",北京,Mon Jun 12 07:11:37  2023,现成的案例要用好。光说不练假把式。
金素封,"https://tvax1.sinaimg.cn/crop.1.0.198.198.50/9be7ab48ly8g2tuzbhzinj205k05kmx3.jpg?KID=imgbed,tva&Expires=1686727462&ssig=G0wOJUINzd",北京 东城区,Mon Jun 12 08:33:06  2023,在加一个阿里女诬告上司案。
红格雨伞,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/0083VFXcly8gvw9ul9yg8j30ro0rogpv.jpg?KID=imgbed,tva&Expires=1686727462&ssig=ui%2Ba1wCVYW",其他,Mon Jun 12 10:42:36  2023,支持[good]
开国大典198106,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006PSyWmly8fwz5hotj4ij30ro0rogpi.jpg?KID=imgbed,tva&Expires=1686727462&ssig=eo3nI7iEp8",其他,Mon Jun 12 15:04:52  2023,有事去法院
donck_dack,"https://tvax2.sinaimg.cn/crop.0.0.584.584.50/005Neu8xly8h42qbm6a1dj30g80g8aav.jpg?KID=imgbed,tva&Expires=1686727463&ssig=%2F3Bp4J3Dm%2B",江西 赣州,Tue Jun 13 10:17:18  2023,[good]
石林检察,"https://tvax3.sinaimg.cn/crop.0.0.600.600.50/e6c95dfdly8h8xlgiqbd2j20go0goq4j.jpg?KID=imgbed,tva&Expires=1686727466&ssig=pSmzLe6YyF",云南 昆明,Tue Jun 13 22:56:41  2023,[话筒][话筒]
呈贡检察,"https://tvax4.sinaimg.cn/crop.0.0.248.248.50/ecfe008dly8h8vjoa7117j206w06wmx6.jpg?KID=imgbed,tva&Expires=1686727466&ssig=Yvv0DI1BTW",云南 昆明,Tue Jun 13 21:39:27  2023,[话筒][话筒][话筒]
昆明西山警方,"https://tvax2.sinaimg.cn/crop.0.0.640.640.50/73b555d8ly8h8vhzpyy5lj20hs0hst9g.jpg?KID=imgbed,tva&Expires=1686727466&ssig=57GD7IP%2FA5",云南 昆明,Mon Jun 12 17:10:17  2023,[话筒][话筒]
宜良检察,"https://tvax1.sinaimg.cn/crop.0.0.600.600.50/81dcfe86ly8h8wb3wtwhbj20go0goac1.jpg?KID=imgbed,tva&Expires=1686727466&ssig=CSEmNX0Xpo",云南,Mon Jun 12 16:02:14  2023,[话筒][话筒]
昆明警方发布,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/6b682bc7ly8h8vhy7t5kyj20e80e8js5.jpg?KID=imgbed,tva&Expires=1686727466&ssig=ybnMHn8i4J",云南,Mon Jun 12 14:27:52  2023,[话筒][话筒]
昆明市中级人民法院,"https://tvax3.sinaimg.cn/crop.0.0.600.600.50/bedc3729ly8h8vhiuonhbj20go0gowfg.jpg?KID=imgbed,tva&Expires=1686727466&ssig=dDPblJ%2BVOL",云南,Mon Jun 12 10:43:14  2023,转发微博
嵩明政法,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0088dr1Dly8h8x9ib9tsqj30u00u0413.jpg?KID=imgbed,tva&Expires=1686727466&ssig=K8%2BWY3QfsQ",云南,Mon Jun 12 19:30:58  2023,[话筒][话筒][话筒][话筒]
呈贡政法,"https://tvax4.sinaimg.cn/crop.0.0.600.600.50/ed6fc674ly8h3o0dfjsuuj20go0got9s.jpg?KID=imgbed,tva&Expires=1686727466&ssig=Ketr%2BiLLL%2B",云南 昆明,Mon Jun 12 16:31:16  2023,[话筒][话筒]
雅安政法,"https://tvax2.sinaimg.cn/crop.0.0.995.995.50/bb34bbecly8h8wjx6jjhrj20rn0rnwga.jpg?KID=imgbed,tva&Expires=1686727466&ssig=j6pGRJAd2R",四川,Mon Jun 12 15:57:44  2023,@昆明市委政法委 关注
五华长安,"https://tvax3.sinaimg.cn/crop.0.0.511.511.50/006FdEdnly8h8vmuonzjhj30e70e7q44.jpg?KID=imgbed,tva&Expires=1686727466&ssig=K8BB%2B%2FAMKA",云南 昆明,Mon Jun 12 15:52:16  2023,[话筒][话筒][话筒]
西山区人民检察,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/0083WbtOly8h8vh1cmbx4j30u00u076r.jpg?KID=imgbed,tva&Expires=1686727466&ssig=gUBOYuIPg0",其他,Mon Jun 12 15:05:39  2023,[话筒][话筒][话筒]
法治官渡,"https://tvax3.sinaimg.cn/crop.0.0.663.663.50/006JRrREly8h8vj2p31tbj30if0if0tl.jpg?KID=imgbed,tva&Expires=1686727466&ssig=XYGT8YFtZs",云南,Mon Jun 12 11:32:44  2023,[话筒][话筒]
宜良政法,"https://tvax3.sinaimg.cn/crop.0.0.599.599.50/008tEQLIly8h8vbvdlgu0j30gn0gnjt4.jpg?KID=imgbed,tva&Expires=1686727466&ssig=auuYyez8vD",云南 昆明,Mon Jun 12 10:09:36  2023,[话筒][话筒]
昆明东川检察,"https://tvax2.sinaimg.cn/crop.0.0.600.600.50/008soDXely8h0u9pgqy8qj30go0go75j.jpg?KID=imgbed,tva&Expires=1686727466&ssig=MBDLoMhCxL",云南,Mon Jun 12 10:02:01  2023,[话筒][话筒]
昆明东川检察,"https://tvax2.sinaimg.cn/crop.0.0.600.600.50/008soDXely8h0u9pgqy8qj30go0go75j.jpg?KID=imgbed,tva&Expires=1686727466&ssig=MBDLoMhCxL",云南,Mon Jun 12 10:01:53  2023,[话筒][话筒][话筒]
昆明东川检察,"https://tvax2.sinaimg.cn/crop.0.0.600.600.50/008soDXely8h0u9pgqy8qj30go0go75j.jpg?KID=imgbed,tva&Expires=1686727466&ssig=MBDLoMhCxL",云南,Mon Jun 12 10:01:49  2023,转发微博
昆明市西山区法院,"https://tvax1.sinaimg.cn/crop.0.0.995.995.50/9ead1bebly8h8vh82f51qj20rn0rn0x7.jpg?KID=imgbed,tva&Expires=1686727466&ssig=JT%2FYJ0PCvA",云南 昆明,Tue Jun 13 23:40:05  2023,[话筒][话筒]
昆明市西山区法院,"https://tvax1.sinaimg.cn/crop.0.0.995.995.50/9ead1bebly8h8vh82f51qj20rn0rn0x7.jpg?KID=imgbed,tva&Expires=1686727466&ssig=JT%2FYJ0PCvA",云南 昆明,Mon Jun 12 16:00:49  2023,[话筒][话筒]
昆明西山政法,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/008taShbly8h8xfg2or1dj30e80e8t8v.jpg?KID=imgbed,tva&Expires=1686727466&ssig=Zeb8HzFsSI",云南 昆明,Mon Jun 12 14:11:38  2023,[话筒][话筒]
菏泽中院,"https://tvax3.sinaimg.cn/crop.0.0.600.600.50/8087a2f3ly8ha4ewh9bbwj20go0gon11.jpg?KID=imgbed,tva&Expires=1686727467&ssig=W1Ib1voQpK",山东,Mon Jun 12 09:31:32  2023,关注!
拾光里里可乐三两杯,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008pvZ8dly8hes0f55lpgj30u00u0tai.jpg?KID=imgbed,tva&Expires=1686727467&ssig=PYyVzSRkq8",湖南,Mon Jun 12 09:21:23  2023,关注热点[鲜花][good]
平安马边,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/ead6688fly8h8xluxlnkoj20e80e8gmo.jpg?KID=imgbed,tva&Expires=1686727467&ssig=xlkVOj%2BW1h",四川,Mon Jun 12 09:29:00  2023,关注
锦江法院,"https://tvax2.sinaimg.cn/crop.0.3.636.636.50/d18cae4fly8h8w4pwgozgj20hs0hswfl.jpg?KID=imgbed,tva&Expires=1686727467&ssig=Rnvlx1rk4A",四川 成都,Mon Jun 12 09:29:58  2023,[话筒][话筒]
豆豆Z安安,"https://tvax1.sinaimg.cn/crop.0.26.1242.1242.50/98f91a1ely8fngisoxsf2j20yi0zytbm.jpg?KID=imgbed,tva&Expires=1686727470&ssig=U3MZTD3vY0",福建 南平,Sat Jun 10 01:16:08  2023,[鼓掌]
福建浦城吴,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_50.gif?KID=imgbed,tva&Expires=1686727470&ssig=HVQuhClobV",福建 南平,Sun Jun 11 22:14:35  2023,[good]
富岭镇高坊村李菊11,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006hfErqly8gnt28h7t6vj30ro0roads.jpg?KID=imgbed,tva&Expires=1686727470&ssig=0RSlYclNy4",其他,Sun Jun 11 14:37:27  2023,[心][心]
怡源珠,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008uMFlQly8h67hyg5b65j30u00u0aix.jpg?KID=imgbed,tva&Expires=1686727470&ssig=QjcyKBASws",其他,Sat Jun 10 22:40:35  2023,[鲜花]
富岭镇高坊村李菊11,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006hfErqly8gnt28h7t6vj30ro0roads.jpg?KID=imgbed,tva&Expires=1686727470&ssig=0RSlYclNy4",其他,Sat Jun 10 14:40:39  2023,[心]
福建浦城吴,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_50.gif?KID=imgbed,tva&Expires=1686727470&ssig=HVQuhClobV",福建 南平,Sat Jun 10 09:22:56  2023,[good]
萱水皓,"https://tvax1.sinaimg.cn/crop.0.0.959.959.50/007Kj3bsly8h58qlhtxolj30qn0qnae0.jpg?KID=imgbed,tva&Expires=1686727470&ssig=gwZ8vUCORv",福建,Sat Jun 10 08:11:15  2023,[心]
柏山张凤玲,"https://tvax3.sinaimg.cn/crop.0.0.720.720.50/008xPhyTly8hcvdln9s9yj30k00k0q3p.jpg?KID=imgbed,tva&Expires=1686727470&ssig=PB4w%2B%2Bin17",其他,Sat Jun 10 07:04:00  2023,[鲜花]
煌煌其华,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/0080fX6Xly8gj0konmjeej30ro0rotar.jpg?KID=imgbed,tva&Expires=1686727470&ssig=r6VxnXWCtc",其他,Sat Jun 10 22:19:09  2023,[并不简单]
邹丽红2005,"https://tvax2.sinaimg.cn/crop.0.0.966.966.50/006KUcznly8h58nvp7ltrj30qu0qu41j.jpg?KID=imgbed,tva&Expires=1686727470&ssig=VW%2Bhboh0wY",福建 南平,Sat Jun 10 19:42:27  2023,[赞啊]
上桥zxx,"https://tvax3.sinaimg.cn/crop.0.0.886.886.50/008xUi6Fly8hcpygnz4cmj30om0omdjo.jpg?KID=imgbed,tva&Expires=1686727470&ssig=ElAoBm8feV",其他,Sat Jun 10 17:02:38  2023,[可爱]
童正文13960621098,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_50.gif?KID=imgbed,tva&Expires=1686727470&ssig=HVQuhClobV",福建 南平,Sat Jun 10 09:46:23  2023,[鲜花][鲜花][鲜花]
幸福娟子,"https://tvax4.sinaimg.cn/crop.0.0.729.729.50/007DALPcly8h273y1rnjnj30k90k9jtl.jpg?KID=imgbed,tva&Expires=1686727470&ssig=ffqqCxuD5d",福建,Sat Jun 10 09:22:40  2023,[心]
九牧镇杉坊村,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006s5gPgly8h5w2r9sb6jj30u00u0gny.jpg?KID=imgbed,tva&Expires=1686727470&ssig=rKsBjC%2F6fM",福建 南平,Sat Jun 10 06:22:50  2023,早[鲜花]
上黄处村黄,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/008ukeB7ly8h4pvjtb2nkj30u00u0gq3.jpg?KID=imgbed,tva&Expires=1686727470&ssig=hdmT%2BxtQjz",福建 南平,Sat Jun 10 05:54:19  2023,[鲜花][鲜花]
兴业社区施水虹,"https://tvax4.sinaimg.cn/crop.0.0.1036.1036.50/008vB4a7ly8h75syior8bj30ss0ssmyz.jpg?KID=imgbed,tva&Expires=1686727470&ssig=5bjEYFhmNk",福建,Sat Jun 10 22:22:58  2023,[赞]
富岭镇合际村吴素平,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/008r6Udcly8h2shvkwx9zj30u00u0458.jpg?KID=imgbed,tva&Expires=1686727470&ssig=dU60j67dy9",福建,Sat Jun 10 18:08:58  2023,[心]
东元村,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_50.gif?KID=imgbed,tva&Expires=1686727470&ssig=HVQuhClobV",福建,Sat Jun 10 15:51:22  2023,[心]
组团综治中心李旭芬,"https://tvax2.sinaimg.cn/crop.0.0.664.664.50/005upD4ply8gw3hir2txjj30ig0igwfo.jpg?KID=imgbed,tva&Expires=1686727471&ssig=cHJaijMCJA",福建 南平,Sat Jun 10 09:01:18  2023,[鲜花][鲜花]
xxp萍萍,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007YxQVxly8g74mzg7jumj30ro0rojtc.jpg?KID=imgbed,tva&Expires=1686727471&ssig=R2cKnGvsIp",其他,Sat Jun 10 08:30:46  2023,[鲜花]
橙子你个欧润居,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006SDnf0ly8haxasw70uoj30u00u0wif.jpg?KID=imgbed,tva&Expires=1686727471&ssig=r5ouFkZXjJ",福建 南平,Sat Jun 10 05:45:27  2023,[鲜花]
盘亭Ld网格,"https://tvax3.sinaimg.cn/crop.0.0.425.425.50/008uIXS3ly8h5d6nt93xqj30bt0bt3yu.jpg?KID=imgbed,tva&Expires=1686727471&ssig=HnEtsDdcJb",北京,Sat Jun 10 05:44:03  2023,[鲜花]
盘亭乡柳墩村,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/008vpyqzly8h6ph6dluc3j30u00u03yo.jpg?KID=imgbed,tva&Expires=1686727471&ssig=Uz6Mwb3ECg",福建,Sat Jun 10 05:42:15  2023,[鲜花]
眉山公安,"https://tvax2.sinaimg.cn/crop.0.0.599.599.50/c7f9ddbaly8hd8btpx8qdj20gn0gnt9x.jpg?KID=imgbed,tva&Expires=1686727472&ssig=eqREvkefaL",四川,Sun Jun 11 09:13:28  2023,关注@荆州市检察院
平安银川,"https://tvax2.sinaimg.cn/crop.0.0.642.642.50/0029RIdVly8h8vg76k6qhj60hu0huab302.jpg?KID=imgbed,tva&Expires=1686727472&ssig=VHdKXZc49a",宁夏 银川,Sun Jun 11 08:50:34  2023,@荆州市检察院
我还是我容易吗我,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/50bdf1a7ly8h41u2dke92j20u00u0dkn.jpg?KID=imgbed,tva&Expires=1686727473&ssig=%2B39lG8VQE9",北京,Sat Jun 10 23:24:01  2023,21年8月[泪]特大型裹挟官媒网暴，我们手上有一堆证据我说累了
