screen_name,profile_image_url,location,created_time,text
D叮咯咙咚呛C,"https://tvax2.sinaimg.cn/crop.0.0.778.778.50/0071UpbHly8h8vmq8fattj30lm0lmt9l.jpg?KID=imgbed,tva&Expires=1686725980&ssig=9gTV%2Be2pX%2F",江苏 泰州,Fri Jun 09 15:49:35  2023,网络不是不法之地！拒绝造谣！拒绝网暴！清朗网络！
竹杖轻马生,"https://tvax4.sinaimg.cn/crop.0.0.932.932.50/0069TSOMly8hef7ztvkzgj30pw0pwmzp.jpg?KID=imgbed,tva&Expires=1686725980&ssig=qH82lFwKnE",其他,Fri Jun 09 14:41:57  2023,恕我直言，微博挑逗男女对立的博主，最应该封[doge][doge][doge]
向日葵与橙C,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/a6743a40ly8hcv0zx74x3j20e80e80to.jpg?KID=imgbed,tva&Expires=1686725980&ssig=hf0p2sPE5%2B",湖南,Fri Jun 09 14:44:44  2023,网络不是不法之地！拒绝造谣！拒绝网暴！清朗网络！
D我的豆豆哥C,"https://tvax3.sinaimg.cn/crop.0.0.690.690.50/0067TWKaly8h51pqtpmcfj30j60j6q4c.jpg?KID=imgbed,tva&Expires=1686725980&ssig=1aWkP6a%2BrJ",江苏,Fri Jun 09 15:12:00  2023,网络不是法外之地，支持严惩！！
谜漾MelodyK,"https://tvax4.sinaimg.cn/crop.0.0.288.288.50/4c24c184ly8h5kmuw7vpkj2080080wep.jpg?KID=imgbed,tva&Expires=1686725980&ssig=qMjEKjB7mc",其他,Fri Jun 09 14:46:23  2023,支持！互联网绝不是法外之地，共同维护文明网络环境！[加油][加油][加油]
小蚊子哟呢,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/755371e1ly8her4axni5ij20u00u076k.jpg?KID=imgbed,tva&Expires=1686725980&ssig=BKaGQt6ceQ",四川,Fri Jun 09 16:51:12  2023,要落实啊，某些粉圈疯的很
勹巳而已,"https://tva1.sinaimg.cn/crop.0.0.720.720.50/defcb999jw8ev9dahwow7j20k00k00ts.jpg?KID=imgbed,tva&Expires=1686725980&ssig=5qHmw3w%2FSD",浙江 杭州,Fri Jun 09 14:13:29  2023,那个怀疑大叔偷拍，自己却拍他的所谓@四川大学 研究生就是案例，会有处理结果吗
白话文会废话,"https://tvax3.sinaimg.cn/crop.0.0.574.574.50/008tNko0ly8h9qb3gjkb8j30fy0fymxw.jpg?KID=imgbed,tva&Expires=1686725980&ssig=GB9Y6q04WL",其他,Fri Jun 09 14:31:28  2023,务必管束营销号，太多空口造谣了！
文艺要养生,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/0069MlDdly8heb3fbfnfzj30e80e8wev.jpg?KID=imgbed,tva&Expires=1686725980&ssig=mAbNuOC21l",上海,Fri Jun 09 16:12:07  2023,强烈要求惩戒无良yxh和内娱脂粉，实施账号实名制，抵制造谣传谣！抵制恶意抹黑！
先正人而后力天,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0080TFj8ly8g98ye1003mj30u00u0abz.jpg?KID=imgbed,tva&Expires=1686725981&ssig=dcY5Yzcsvw",陕西,Fri Jun 09 14:11:57  2023,心惊报，好好管管！
D陌路離殤C,"https://tvax1.sinaimg.cn/crop.66.17.273.273.50/008aQLzoly8h1h8dn05olj30b80b1wex.jpg?KID=imgbed,tva&Expires=1686725981&ssig=1ZmmeErogF",江苏 苏州,Fri Jun 09 15:53:31  2023,网络不是网暴之地，支持清朗…
愿卿尽欢颜,"https://tvax4.sinaimg.cn/crop.0.0.816.816.50/006anWatly8hdl9o2xzmoj30mo0mota1.jpg?KID=imgbed,tva&Expires=1686725981&ssig=Pu8UG2PcAq",湖北,Fri Jun 09 15:15:58  2023,请落实到位
华表戛纳白玉明年百花,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/006jj5jSly8hehv1aecu3j30qo0qowgx.jpg?KID=imgbed,tva&Expires=1686725981&ssig=RtZXRDf0UI",北京,Fri Jun 09 14:44:12  2023,先把营销号处理一下吧[doge]
银狐之星萍,"https://tvax4.sinaimg.cn/crop.0.0.1023.1023.50/4d01a680ly8hc8v6cn7s0j20sg0sfgo5.jpg?KID=imgbed,tva&Expires=1686725981&ssig=eO8W16%2F1jp",河南,Fri Jun 09 17:26:32  2023,那就先让那些大蓝V跟营销号实名制吧。网爆的那个明显！微博点名！豆瓣点名！严格实名制风起差的平台！清朗又不是摆设！网络不是法外之地！还给网络良好的环境[酷]
BenWhishawzlsl,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0065dPLVly8ha46wi4sbzj30u00u0n1v.jpg?KID=imgbed,tva&Expires=1686725981&ssig=kGRGt8XOoq",广东 广州,Fri Jun 09 14:13:59  2023,谁去执行？普通人怎么跟媒体大V抗衡？
