screen_name,profile_image_url,location,created_time,text
李林峴,"https://tva4.sinaimg.cn/crop.426.0.806.806.50/632f61cejw1f224npq1e6j20zk0sgtqh.jpg?KID=imgbed,tva&Expires=1687010345&ssig=hNL%2FtUodiQ",辽宁,Mon Jun 05 06:23:17  2023,什么时候警察能依法办事再说吧。
小猫莓有烦恼-,"https://tvax1.sinaimg.cn/crop.0.0.720.720.50/0065DGKuly8hb97ihl091j30k00k075z.jpg?KID=imgbed,tva&Expires=1687010345&ssig=%2FQ7sKnQM5s",其他,Sat Jun 03 21:24:41  2023,反虐动物法也看看吧，每天都有变态组织虐杀动物[泪][泪][泪]
琳琳87392,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/005z24Igly8hewnvsowiaj30u00u0764.jpg?KID=imgbed,tva&Expires=1687010345&ssig=IcCPMdvSjx",其他,Sat Jun 03 14:29:26  2023,现实中的软暴力语言暴力有人管吗？
風中微塵,"https://tvax2.sinaimg.cn/crop.0.0.511.511.50/53608990ly8h7wwkq4akhj20e80e7mxz.jpg?KID=imgbed,tva&Expires=1687010346&ssig=mVT8bNMe3W",香港,Tue Jun 06 09:09:26  2023,//@kamimaths:真的强烈建议出台约束
梅死了都要爱,"https://tva1.sinaimg.cn/crop.0.0.748.748.50/005Fn3kcjw8f4o053m9ijj30ks0kswf3.jpg?KID=imgbed,tva&Expires=1687010346&ssig=U%2FAtZJ4BHu",浙江,Mon Jun 05 18:40:26  2023,支持！
无聊时逛逛618,"https://tvax4.sinaimg.cn/crop.0.0.1024.1024.50/008aJ4U9ly8h92h6ti4wrj30sg0sg0v3.jpg?KID=imgbed,tva&Expires=1687010346&ssig=WNjkwe3%2BO0",其他,Sun Jun 04 22:58:19  2023,支持立法，而且要加大处罚的力度
梦中的想法总是一瞬之间,"https://tvax1.sinaimg.cn/crop.0.0.886.886.50/008aqEovly8hcbb2szhvlj30om0omq64.jpg?KID=imgbed,tva&Expires=1687010346&ssig=yJB6HMWqWR",山西,Sun Jun 04 22:13:16  2023,支持
股指期货998,"https://tvax2.sinaimg.cn/crop.0.0.1242.1242.50/005zr4Uoly8fqcc2i3kcyj30yi0yijt4.jpg?KID=imgbed,tva&Expires=1687010346&ssig=JjgcZy3u9h",海外 其他,Sun Jun 04 11:23:23  2023,支持网暴入刑，支持出台反网络暴力法！[good][good][good] #警方回应校内被撞身亡小学生母亲坠亡# 
李秋葵,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/ec7dc171ly8hbvxce8utvj20e80e8ab2.jpg?KID=imgbed,tva&Expires=1687010346&ssig=C50DLi0QNV",四川 成都,Sat Jun 03 19:13:15  2023,支持支持支持！
的得地小警茶,"https://tvax1.sinaimg.cn/crop.0.0.817.817.50/6c91cec6ly8heokwfn0m8j20mp0mpaca.jpg?KID=imgbed,tva&Expires=1687010346&ssig=w85zxt6iHH",浙江 宁波,Sat Jun 03 12:22:32  2023,支持！
