screen_name,profile_image_url,location,created_time,text
风筝怕没风,"https://tvax4.sinaimg.cn/crop.0.0.664.664.50/007VXNhFly8guojbc20p3j60ig0ig0tb02.jpg?KID=imgbed,tva&Expires=1686726319&ssig=F3dpvWtdf%2B",其他,Fri Jun 09 14:57:13  2023,真想管吗？能管管媒体吗？每次都是媒体带节奏造谣
画蟒面,"https://tvax1.sinaimg.cn/crop.0.0.800.800.50/e217daadly8hdnhirfchbj20m80m8t9k.jpg?KID=imgbed,tva&Expires=1686726319&ssig=AUogqHmBeo",山东,Fri Jun 09 14:03:38  2023,早日立法早日实施从严治暴
坐等天降巨富,"https://tvax1.sinaimg.cn/crop.0.0.1006.1006.50/008bVp0Wly8giyg4kdbdgj30ry0ry0u4.jpg?KID=imgbed,tva&Expires=1686726319&ssig=xVhYEyBwq6",浙江 杭州,Fri Jun 09 14:03:03  2023,希望加上，以煽动网络暴力吸引流量，谋取非法盈利的。
alicemilk13,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/a208f6b8ly8h65cnqdx3rj20u00u0aac.jpg?KID=imgbed,tva&Expires=1686726319&ssig=JfZQJNNWO1",陕西 西安,Fri Jun 09 15:26:06  2023,虐杀动物并传播视频的也请关注并处理 严重影响到青少年的心理健康 漠视生命 扭曲三观 请相关部门及时处理
琅亪,"https://tvax4.sinaimg.cn/crop.0.0.995.995.50/601652bfly8h61qrls0vwj20rn0rngm3.jpg?KID=imgbed,tva&Expires=1686726319&ssig=IduFcu2f1V",海外,Fri Jun 09 14:02:38  2023,从重从严处罚！
-黄阿岗,"https://tvax1.sinaimg.cn/crop.0.0.680.680.50/6ac4830dly8hb2cw7iwohj20iw0iw3zj.jpg?KID=imgbed,tva&Expires=1686726319&ssig=XUVFVipe3o",广东,Fri Jun 09 14:00:39  2023,严惩网暴！不能再有更多的悲剧发生了
D有趣的灵魂C,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/005BDYADly8hehq0rz721j30u00u0764.jpg?KID=imgbed,tva&Expires=1686726319&ssig=oYh9a7uSIq",福建,Fri Jun 09 15:05:32  2023,网络不是不法之地！拒绝造谣！拒绝网暴！清朗网络！
唯梅1005,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/007Z4Kmcly8hdsda2ir1ij30u00u1gsy.jpg?KID=imgbed,tva&Expires=1686726319&ssig=s8LHd%2By4j8",重庆 渝北区,Fri Jun 09 14:07:53  2023,惩治网暴我等了3年希望有个结果吧
60度可不用,"https://tvax1.sinaimg.cn/crop.0.0.780.780.50/006BprXhly8h2raxwa10nj30lo0lowfa.jpg?KID=imgbed,tva&Expires=1686726319&ssig=zfSEgoWj%2FB",河北,Fri Jun 09 14:54:45  2023,把这个当典型案例处理了，顺便还能普个法，很具有教育意义。#注册不了张z#
阿也是偏爱,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0072p7Bily8ha7vodzeojj30u00u0myr.jpg?KID=imgbed,tva&Expires=1686726319&ssig=T%2FXYmQR3iA",浙江 杭州,Fri Jun 09 15:05:03  2023,早该立法严惩网爆了，那些施爆者躲在阴暗的角落害了多少条生命，特别是领头的更加要严惩
东山小公举,"https://tvax2.sinaimg.cn/crop.0.0.1242.1242.50/006oQ38Ely8fur29higcej30yi0yidiz.jpg?KID=imgbed,tva&Expires=1686726319&ssig=Kdaz6pZwZh",其他,Fri Jun 09 14:10:42  2023,造成严重后果的，应该从重处罚！
拾光Aurora-,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/005trxlMly8hb70sk1ocsj30u00u0q5q.jpg?KID=imgbed,tva&Expires=1686726319&ssig=qkvnNBaoMN",黑龙江,Fri Jun 09 15:00:38  2023,实名整治营销号  天天为了点流量不顾一切各种谣言   普通人 明星   为国争光的运动员 都陷入被网暴  [汗]
HYH吴情,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006Xj3eily8gs5tytt6qvj30ro0rogma.jpg?KID=imgbed,tva&Expires=1686726319&ssig=xHoDzyPZrF",湖北 武汉,Fri Jun 09 14:02:36  2023,强烈支持，网络不是法外之地，每个人都应该对自己的言行负责！
Never_ever123,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/005N2Nasly8hd732u0yv0j30u00u0dgq.jpg?KID=imgbed,tva&Expires=1686726319&ssig=LoJZkPociV",甘肃 兰州,Fri Jun 09 15:19:48  2023,1.提高监督执法公平公正的力度，增加官方公信力，不给造谣留余地，即会有更多正直的群众参与进来辟谣，增加民众辟谣的参与度； 2.网络实名制，实施网络征信制度，对民众举报等次数过多的账户或者媒体重点监督，警告，执行，法荣有情，但情归有情人，对造谣老赖等没有底线的，要体现法律的权威性。
紫气东西南北宏远来,"https://tvax3.sinaimg.cn/crop.0.0.664.664.50/002btdQBly8grxnk1o6e4j60ig0ig41702.jpg?KID=imgbed,tva&Expires=1686726319&ssig=DLbNsiH332",广东 广州,Fri Jun 09 14:01:39  2023,早该立法了！
如果喵准月亮a,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008fZRThly8h8p674xtvaj30u00u0mz2.jpg?KID=imgbed,tva&Expires=1686726319&ssig=C8Dja7Oz1F",其他,Fri Jun 09 14:47:04  2023,虐待动物的保护法什么时候立！
鍾愛娇-小K,"https://tvax4.sinaimg.cn/crop.0.0.1024.1024.50/008ynFtjly8hdl7jlekovj30sg0sgdh2.jpg?KID=imgbed,tva&Expires=1686726319&ssig=4VmwSQMizr",其他,Fri Jun 09 14:00:57  2023,很难不支持啊
