_id,bid,comment_num,content,created_at,like_num,repost_num,tool,user_id,weibo_url
4895876190045205,MEeb10bL7,240,【#10个动作花样练腹部#】夏天快来了，腹肌激活、抱膝卷腹、屈腿卷腹、腿下击掌、单腿两头起、空中蹬车、俄罗斯转体、平板支撑侧踢膝、侧板支撑、侧撑提膝，最后别忘了拉伸。看过不等于练过！ 量力而行，假期运动一下～（武警广东总队） 人民日报的微博视频 ,2023-04-29,1334,594,微博视频号,2803301701,https://m.weibo.cn/detail/4895876190045205
4895864134830110,MEdRzkgx0,75,【正在直播：#我在颐和园修古钟#】在北京的颐和园当古钟表修复师，是种什么体验？这个五一，八地融媒体联动直播，体验“换装换岗”的全新职业，探秘不同职业背后劳动者的辛勤与责任。首站北京颐和园，@人民日报 和你一起体验文物保护工作者古钟表修复师的神秘↓↓  人民日报的微博直播 ,2023-04-29,377,75,微博直播平台,2803301701,https://m.weibo.cn/detail/4895864134830110
4895853909382424,MEdB4DmNq,448,【戳！#新版教材里的袁爷爷#】#袁隆平爷爷离开快两年了#，风吹过稻田，我就想起你。（图/人民教育出版社官网、思想聚焦） ,2023-04-29,3625,477,微博网页版,2803301701,https://m.weibo.cn/detail/4895853909382424
4895836850356877,MEd9z1uQ5,270,【世界舞蹈日：#不同人群都适合什么舞种#】#你会把跳舞当作运动方式吗#？世卫组织将跳舞称为“世界上最好的运动”，它不仅具有趣味性，还能调动全身的骨骼和肌群。跳舞时，心跳每分钟达到140次以上，每30分钟能燃烧热量大约340千卡。如果不想让运动的过程太枯燥，那就试试跳舞吧！@生命时报 ,2023-04-29,759,433,微博网页版,2803301701,https://m.weibo.cn/detail/4895836850356877
4895823084914964,MEcNmkCBC,347,【近视能“抵消”老花吗？】老视并不是专属老年朋友，大约40岁后，大部分人会开始出现老花眼，总体来说，#老花会迟到但不会缺席#。原本就有近视的人，需要综合考虑近视程度和老视程度：#高度近视老花后或远近都看不清#，需要准备两副度数不同的眼镜，随机应变。 近视能“抵消”老花吗？ ,2023-04-29,912,395,微博 weibo.com,2803301701,https://m.weibo.cn/detail/4895823084914964
4895814654627781,MEczLjpTD,325,【#5月天象时间表#：#立夏日有流星雨上演#】①6日夜，宝瓶座η流星雨，其母体是哈雷彗星，所以被称作“哈雷彗星的眼泪”；②13日晚，月合土星；③23日晚，月合金星；④29日，水星西大距。快要立夏了，你想和谁一起看星星？人民日报的微博视频 “哈雷彗星的眼泪”要来了！同时组团的还有半影月食！【五月天象】 ,2023-04-29,827,304,微博视频号,2803301701,https://m.weibo.cn/detail/4895814654627781
4895814654627781,MEczLjpTD,325,【#5月天象时间表#：#立夏日有流星雨上演#】①6日夜，宝瓶座η流星雨，其母体是哈雷彗星，所以被称作“哈雷彗星的眼泪”；②13日晚，月合土星；③23日晚，月合金星；④29日，水星西大距。快要立夏了，你想和谁一起看星星？人民日报的微博视频 “哈雷彗星的眼泪”要来了！同时组团的还有半影月食！【五月天象】 ,2023-04-29,827,304,微博视频号,2803301701,https://m.weibo.cn/detail/4895814654627781
4895805725739808,MEclmo5by,267,【欢迎回家！首架接返#自苏丹撤离同胞临时航班抵京#】据外交部领事司，4月29日10时03分，首架接返自苏丹撤离中国公民临时航班自沙特吉达抵达北京首都国际机场。 #欢迎自苏丹撤离同胞回家# 人民日报的微博视频 ,2023-04-29,1058,169,微博视频号,2803301701,https://m.weibo.cn/detail/4895805725739808
4895801647566159,MEceMvKiP,172,【都要平安！#第二批我在苏丹人员撤离任务#将完成】中国军舰搭载第二批撤离苏丹的中国公民和部分外籍人士已于当地时间4月28日驶离苏丹港，预计将于当地时间29日上午抵达沙特吉达港。#有一种平安叫登舰即是安全回家#，祝顺利！网页链接 央视军事的微博视频 ,2023-04-29,679,106,微博视频号,2803301701,https://m.weibo.cn/detail/4895801647566159
4895790768063318,MEbXexPDw,1811,【致敬劳动者！#烟火里的工位有多酷#】你向往的工作是怎么样的？有人在湖心中翩然起舞，有人在虚拟世界中用笔造梦，有人在市井小巷创造烟火……天地广阔，只要热爱，即使在方寸之间也可以闪闪发亮。戳视频↓↓五一假期第一天，向劳动者致敬！#烟火里的人间百工# 人民日报的微博视频 ,2023-04-29,15324,1477,微博视频号,2803301701,https://m.weibo.cn/detail/4895790768063318
4895773143337342,MEbuOe0c6,2124,【小调查：#五一假期第一天的状态#怎么样？】五一假期来了，你选择外出旅行还是宅家休息？#假期第一天你在干嘛#，分享此刻你的状态↓↓  网页链接 ,2023-04-29,85596,633,微博网页版,2803301701,https://m.weibo.cn/detail/4895773143337342
4895756881757276,MEb4A7n9a,2388,【生活要努力，但也不要忘了好好休息】有规划地安排休息时间，既能放松身心，又能适时调整生活节奏，更高效地回归工作。阅读一本喜欢的书，安排一次踏青之旅，尝试一种健康运动。9个建议，合理安排时间↓↓↓#五一假期第1天#，无论选择怎样的休息方式，都记得好好生活。早安。 ,2023-04-29,5638,2823,微博网页版,2803301701,https://m.weibo.cn/detail/4895756881757276
4895636383602594,ME7Wef7cm,830,【#你好，明天#】中国海军紧急赴苏丹执行撤离任务，一句“我们来了，大家安全了”让人动容。从激动落泪，到拉着海军姐姐的手，再到“踏上军舰一刹那，心就踏实了”，每一幕场景都诉说一个主题：“归途很远，祖国很近”。无论在哪里，那抹中国红都给人力量，都在我们心中飘扬。人民日报的微博视频 ,2023-04-28,2252,566,微博视频号,2803301701,https://m.weibo.cn/detail/4895636383602594
4895625835973483,ME7Fdp3Yv,1655,【夜读：越过越好的人，都做对了这3件事】①懂得坚持：笑到最后的人，靠的不是运气，而是毅力。②深度思考：遇事多想一想，往往可以达到事半功倍的效果。③重塑自己：不断丰富自己、更新自己，才能在面对新的挑战时更有底气。共勉↓↓ 【夜读】越过越好的人，都做对了这三件事 ,2023-04-28,2583,1308,微博 weibo.com,2803301701,https://m.weibo.cn/detail/4895625835973483
4895615992202516,ME7pl9eYs,285,【燃！#国乐配国乒如此丝滑#】民族乐器与杭州亚运会赛事相结合，有多惊艳？民乐手用绛州大鼓演奏《滚核桃》，乒乓球的弹跳声令人心跳加速，颇具节奏感的鼓点在耳畔回响，又燃又热血。#用非遗民乐打开杭州亚运#↓↓戳视频感受，网友：开始期待国乒的精彩表现了！杭州2022年亚运会的微博视频 ,2023-04-28,694,215,微博视频号,2803301701,https://m.weibo.cn/detail/4895615992202516
4895591912183470,ME6Mv9a1g,451,【#足协原副主席李毓毅被查#】中国足球协会原副主席李毓毅涉嫌严重违法，目前正接受中央纪委国家监委驻国家体育总局纪检监察组和湖北省监委监察调查。 ,2023-04-28,2765,289,微博网页版,2803301701,https://m.weibo.cn/detail/4895591912183470
4895590583109236,ME6Kmd2QY,366,【收藏！#50部宅家必看的宝藏纪录片#】“五一”假期来了，#你五一人从众还是宅宅宅#？宅家时与其躺着玩手机，不如给自己快乐充电！《航拍中国》《人生第一次》《我在故宫修文物》《如果国宝会说话》…高口碑纪录片片单↓↓转存慢慢看，拿走不谢~ ,2023-04-28,2284,1596,微博网页版,2803301701,https://m.weibo.cn/detail/4895590583109236
4895568100592280,ME6a62u4U,313,【正在直播：#云逛吃首届淄博烧烤节#】淄博烧烤最近火爆出圈，“五一”小长假来了，淄博的首届烧烤节也于4月28日至5月3日举行。@人民日报 联合@中国蓝新闻 带你#直播沉浸式体验淄博烧烤#的火热氛围，戳直播感受↓↓一起云逛吃！  人民日报的微博直播 ,2023-04-28,1020,166,微博直播平台,2803301701,https://m.weibo.cn/detail/4895568100592280
4895563138993425,ME625BJBf,284,【转需！#1分钟缓解眼睛疲劳#】看电脑、刷手机时间久了，觉得眼睛疲劳、干涩？分享一个实用小妙招——仰头快速眨眼。先把头仰起来，然后快速眨眼睛，可以促进泪腺分泌，时间保持在1分钟左右即可。#刷手机眼睛累一招缓解#↓↓收藏试试看！CCTV生活圈的微博视频 ,2023-04-28,934,571,微博视频号,2803301701,https://m.weibo.cn/detail/4895563138993425
4895536979644764,ME5lTEt2I,2736,【微镜头｜#丫丫在中国#】丫丫回国已过24小时，回家的感觉怎么样？跟随一段创意混剪，看#大熊猫丫丫怼脸三连拍#↓↓温馨提示：丫丫正隔离检疫，在此期间应尽量减少游客打扰。祝福丫丫，一起云陪伴吧！ 人民日报的微博视频 ,2023-04-28,48140,3079,微博视频号,2803301701,https://m.weibo.cn/detail/4895536979644764
4895520160222114,ME4UM0VMu,239,【航拍视角：#小学课本里的日月潭如今什么样#】在小学课文里，日月潭的日潭和月潭一北一南，仿佛太阳和弯弯的月亮。不过，为了满足逐渐增大的用水需求，日月潭水域面积扩大了70%，成了现在类似枫叶的形状。CCTV纪录的微博视频 ,2023-04-28,726,190,微博视频号,2803301701,https://m.weibo.cn/detail/4895520160222114
4895511767680580,ME4Hewe4k,159,【中共中央政治局召开会议 分析研究当前经济形势和经济工作 中共中央总书记习近平主持会议】中共中央政治局4月28日召开会议，分析研究当前经济形势和经济工作。中共中央总书记习近平主持会议。 中共中央政治局召开会议 分析研究当前经济形势和经济工作 ,2023-04-28,614,538,微博 weibo.com,2803301701,https://m.weibo.cn/detail/4895511767680580
4895504008222062,ME4uIyuVU,306,【#中国海军撤侨时的催泪喊话#：“我们来了你们安全了”】有一种自豪，叫“归途很远，祖国很近”。有一种平安，叫“登舰即是安全回家”！这是中国海军第三次派军舰执行海外撤离任务。#女孩登上撤侨军舰时忍不住哭了#↓↓ 人民日报的微博视频 ,2023-04-28,2137,351,微博视频号,2803301701,https://m.weibo.cn/detail/4895504008222062
4895497947186848,ME4kWu9CU,992,【#五一档来了#，你想看哪部？】今日，《长空之王》《人生路不熟》《长沙夜生活》《惊天救援》《倒数说爱你》《这么多年》等电影上映；明日，《检察风云》《新猪猪侠大电影·超级赛车》等将上映。#五一档电影你想看哪部#？ ,2023-04-28,39064,446,微博网页版,2803301701,https://m.weibo.cn/detail/4895497947186848
4895479576661923,ME3RjrX4n,359,【#中国海军满满的安全感#！#海军苏丹撤离行动高清大图#】当地时间4月27日，海军南宁舰、微山湖抵达沙特吉达港，完成第一批我在苏丹人员撤离任务，首批从苏丹港撤离的678人安全顺利抵达。这次任务，是中国海军继2011年利比亚撤离行动、2015年也门撤离行动后，第三次执行海外撤离任务。@人民海军 ,2023-04-28,1714,338,微博网页版,2803301701,https://m.weibo.cn/detail/4895479576661923
4895469760940641,ME3Bu3WHD,561,【看不够！#万吨大驱南昌舰航拍大片#】它是055型驱逐舰首舰，舷号101，被网友称为“劳模舰”；它也是用英雄城命名的英雄舰——南昌舰。戳视频，看“万吨大驱”航拍↓央视军事的微博视频 ,2023-04-28,2721,894,微博视频号,2803301701,https://m.weibo.cn/detail/4895469760940641
4895459339142072,ME3kFCmgM,745,【见者好运！#梅里雪山日照金山#】近日，清晨的梅里雪山出现“日照金山”美景，配上流动的云海，甚为壮观。许下你的心愿吧！新华社的微博视频 ,2023-04-28,1838,660,微博视频号,2803301701,https://m.weibo.cn/detail/4895459339142072
4895448572104314,ME33j8Pqy,695,【幸福！#毕业班同学为临产老师偷偷策划的惊喜#】4月26日，浙江衢州。老师临产前，为毕业班同学们上最后一课，大家偷偷策划了惊喜，#老师收到为人师为人母的加倍幸福#。课代表送上鲜花和同学们的祝福册，并用特别的方式祝“兔妈妈一切顺利”！（江山传媒） 人民日报的微博视频 ,2023-04-28,37944,818,微博视频号,2803301701,https://m.weibo.cn/detail/4895448572104314
4895431798558722,ME2CfzUvU,3428,【一文看！#回国第一天丫丫过得怎么样#】27日下午，23岁旅美归国大熊猫丫丫抵达上海浦东国际机场。货运专机护送、一到机场就收到竹子、专门的隔离检疫场所、24小时陪护、#丫丫回家后吃饭吃得好香# …回国第一天，丫丫过得怎么样？ 一文看！回国第一天丫丫过得怎么样？ ,2023-04-28,42049,2940,微博 weibo.com,2803301701,https://m.weibo.cn/detail/4895431798558722
4895423662133194,ME2p88WWm,510,【今天，纪念先驱李大钊】他是中国最早的马克思主义传播者，中国共产党主要创始人之一。他鼓励中国青年“以青春之我”创建“青春之国家”“青春之民族”。1927年，他惨遭反动军阀杀害，临刑时毫无惧色，牺牲时年仅38岁。#96年前的今天李大钊牺牲#，#永远铭记守常先生#！人民日报的微博视频 ,2023-04-28,2605,834,微博视频号,2803301701,https://m.weibo.cn/detail/4895423662133194
4895411682414338,ME25Oa84W,574,【别跑空！#五一这些景点已约满#】#明天就是五一假期了#，出游热潮已开始。故宫博物院、八达岭长城、泰山景区等多个热门旅游景点“五一”假期期间的门票已售罄或部分售罄，要去以下这些景点的游客请注意，别跑空↓ “五一”这些景点已约满，别跑空！ ,2023-04-28,2512,650,微博 weibo.com,2803301701,https://m.weibo.cn/detail/4895411682414338
4895394263992095,ME1DIgKwD,1907,【人生漫长也短暂，别辜负每一个今天】给许久未见的朋友发个问候，为家人购置一份小礼物；整理手机相册，选出喜欢的照片；放着喜欢的音乐，整理物品打扫房间；时不时给自己一个小奖励，用仪式感调剂日常......提升幸福感的18件小事↓↓#明天就是五一假期了#，愿你在每一个平凡日子里，遇见美好。早安。 ,2023-04-28,2996,1957,微博网页版,2803301701,https://m.weibo.cn/detail/4895394263992095
4895279419495095,MDYEtDQ6H,5074,【#你好，明天#】旅美大熊猫“丫丫”回家了。一别20年，所有的思念浓缩在一句句祝福中。“愿你的余生充满阳光和爱”，网友的祝福饱含宠爱。化顶流为细水长流，关爱“丫丫”，关爱大熊猫的生存状态，我们一起努力。 人民日报的微博视频 ,2023-04-27,70598,5547,微博视频号,2803301701,https://m.weibo.cn/detail/4895279419495095
4895272590645946,MDYtt2I2u,13251,【欢迎回家！#丫丫回家后吃饭吃得好香#】#丫丫落地后近况视频来了#4月27日，旅美大熊猫丫丫落地后被运送至隔离检疫圈舍，饲养员在精心喂食丫丫，帮助丫丫适应新的居住环境。戳视频，云陪伴丫丫↓↓（视频来源：国家林草局）  人民日报的微博视频 ,2023-04-27,746545,17324,微博视频号,2803301701,https://m.weibo.cn/detail/4895272590645946
4895266203769501,MDYjafOCp,5122,【丫丫最新动态！#丫丫住进了隔离检疫圈舍空调房#】4月27日，旅美归国大熊猫“丫丫”在隔离检疫圈舍内。（摄影：付卓新） ,2023-04-27,72375,4642,微博网页版,2803301701,https://m.weibo.cn/detail/4895266203769501
4895263552964936,MDYeTcrjy,1263,【夜读：人生的3把钥匙：自省、自律、自洽】①常自省：懂得审视自己、常思己过，方可知己短、补不足；②能自律：只有保持自律，把握生活的节奏，才能在人生路上笃定前行、满载而归；③懂自洽：要学着接纳自己的缺陷，拥抱真实的自我，享受和解的畅快。共勉。 【夜读】人生的3把钥匙：自省、自律、自洽 ,2023-04-27,2170,1247,微博 weibo.com,2803301701,https://m.weibo.cn/detail/4895263552964936
4895255528214385,MDY1WysW5,842,【#杭州亚运会官方主题推广曲发布#】4月27日，杭州亚运会推广曲《有你有我》MV正式发布。在杭州亚运会色彩系统的映照下，用青春向上的声音能量，以高山大海的广阔胸怀，与桂花薪火同频共振，展现和而不同、积极友好的亚洲青年风貌。一起听↓↓ @杭州2022年亚运会 人民日报的微博视频 ,2023-04-27,18420,753,微博视频号,2803301701,https://m.weibo.cn/detail/4895255528214385
4895233211112414,MDXrX4Foa,484,【#当星空和龙江第一湾浪漫同框#】近日，黑龙江大兴安岭地区漠河市，一摄影爱好者在龙江第一湾拍摄到美丽的星空夜景。夜幕下，斗转星移，点点繁星与冰雪尚未完全消融的黑龙江同框，画面唯美梦幻。CCTV纪录的微博视频 ,2023-04-27,977,336,微博视频号,2803301701,https://m.weibo.cn/detail/4895233211112414
4895220666473272,MDX7Ir9ZC,234,【#关于北京中轴线你可能不知道的冷知识#】北京中轴线是正南正北吗？几百年来，钟鼓楼怎样报时？最古老的中轴线，可以追溯到几千年？正阳门的雨燕每年要飞几万公里？一大波冷知识来袭！快来看看，你能答出几道？五一长假快到了，收下这份特殊“攻略”，中轴线，走起！ ,2023-04-27,862,356,微博网页版,2803301701,https://m.weibo.cn/detail/4895220666473272
4895208678363688,MDWOnz5Mc,323,【#那些你不知道的熊猫冷知识#！大熊猫是熊不是猫】动物园里究竟有多少只熊猫？全国哪家动物园拥有最多只大熊猫？#大熊猫买鞋要穿几码#？体重相当于几个壮汉？每天要花多长时间吃饭？最喜欢哪项体育运动……这些你都知道吗？戳视频，1分钟了解关于滚滚的知识点↓↓ 人民日报的微博视频 ,2023-04-27,3988,463,微博视频号,2803301701,https://m.weibo.cn/detail/4895208678363688
4895199479726191,MDWzxEOe3,1994,【欢迎回家！#丫丫版回家的路#】今天下午，运送大熊猫“丫丫”的专机在上海浦东机场降落。网友：#丫丫回家是最好的五一礼物#！ 人民日报的微博视频 ,2023-04-27,31263,2351,微博视频号,2803301701,https://m.weibo.cn/detail/4895199479726191
4895195399197645,MDWsXCAJ7,436,【好浪漫！#故宫的粉紫色氛围感有多绝#】紫藤挂云木，粉黛如绮霞。紫禁城的粉紫色氛围，在暮春时节紫藤与楸树构成的花海中氤氲。#故宫的紫藤和楸树开花啦# @故宫博物院 ,2023-04-27,1829,573,微博网页版,2803301701,https://m.weibo.cn/detail/4895195399197645
4895184167633911,MDWaQw1VB,2278,【#你最关心丫丫哪些情况#？】今天下午，运送大熊猫“丫丫”的专机在上海浦东机场降落。#丫丫到家了#！专家提醒，“丫丫”回国初期应尽量减少游客打扰。关于丫丫，你最想了解哪些情况？祝福丫丫，欢迎回家！  网页链接 ,2023-04-27,313657,1413,微博网页版,2803301701,https://m.weibo.cn/detail/4895184167633911
4895174255182487,MDVURlKcv,3850,【#丫丫到上海了#】经过十几个小时飞行，运送旅美大熊猫“丫丫”的货运专机已在上海浦东机场降落。转发点亮熊猫icon小图标！#丫丫到家了#，一起欢迎丫丫回家！ ,2023-04-27,26339,13839,微博网页版,2803301701,https://m.weibo.cn/detail/4895174255182487
4895168353799718,MDVLlfWtM,18,恭喜@无业清风 等10名用户获得【巴马山洞音乐会随机礼品】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：网页链接,2023-04-27,137,17,微博抽奖平台,2803301701,https://m.weibo.cn/detail/4895168353799718
4895160137680137,MDVy5wdXb,134,【收好！#2023五一天气地图#】今年小长假期间，我国北方多地天气以晴为主，适宜出行；但南方将会有大范围降雨，局地有强对流。北京、广州、上海、成都、武汉、杭州、西安、南京、长沙及重庆……#十大热门出游城市天气#↓↓你做好出行规划了吗？（中国天气网） ,2023-04-27,409,275,微博网页版,2803301701,https://m.weibo.cn/detail/4895160137680137
4895150721730274,MDViU7g7E,247,【#4个动作锻炼腹部#】俄罗斯转体、空中自行车、单头起、交替抬腿，每天抽出一点时间，锻炼腹部。量力而行，试试看！（浙江消防） 人民日报的微博视频 ,2023-04-27,3016,1468,微博视频号,2803301701,https://m.weibo.cn/detail/4895150721730274
4895134943281485,MDUTsdLFb,478,【璀璨巨龙！#八达岭夜长城将常态化开放#】4月25日晚，北京延庆，八达岭长城灯光调试。据悉，今年“五一”假期起，八达岭夜长城将常态化开放，从每周五、周六和法定节假日开放，调整为每晚开放。#你见过夜里的八达岭长城吗#？ ,2023-04-27,1381,464,微博网页版,2803301701,https://m.weibo.cn/detail/4895134943281485
4895124491075853,MDUCB4vSt,575,【简单易操作！#如何用手机检查针孔摄像头#】打火机、手表、卡通挂件、插排插座、饮料罐、鞋面、消防烟感器、纸巾盒…#这8处容易被装微型摄像头#。如何用手机检测红外摄像头？关注了解！中国警方在线的微博视频 ,2023-04-27,5185,2577,微博视频号,2803301701,https://m.weibo.cn/detail/4895124491075853
4895102377657940,MDU2Vw8ba,7646,【#丫丫就快到家了#】旅居美国的大熊猫“丫丫”当地时间26日上午启程离开孟菲斯动物园，北京时间今天将落地上海。#网友发现丫丫回国航线图上的彩蛋#：航线上的飞机图标，变成了熊猫。转发微博，点亮熊猫icon，一起迎接丫丫回家！ ,2023-04-27,77923,17432,微博网页版,2803301701,https://m.weibo.cn/detail/4895102377657940
4895100700987072,MDU0e48Mw,328,【氛围感拉满！#昆明教场路蓝花楹一路生花#】近日，云南昆明教场路的蓝花楹迎来盛花期。整个街头被层层叠叠的花海点缀，蓝得沉醉，紫得梦幻，浪漫氛围拉满。#航拍昆明街头蓝花楹#↓↓荔枝风景线的微博视频 ,2023-04-27,1144,309,微博视频号,2803301701,https://m.weibo.cn/detail/4895100700987072
4895089174253594,MDTHDhQym,208,【缅怀！#张超妻子说第一次看到他哭是在梦里#】今天，人民英雄#张超牺牲7周年了#。妻子张亚说：“我梦到过他。我从没有见过他哭，但是那次在梦里他哭了。我对他说‘你回来吧’，可他说‘我还要飞行’。他太想上舰了！”如今，带着张超梦想的海空勇士们，正向着深蓝接续奋斗！央视军事的微博视频 ,2023-04-27,1462,401,微博视频号,2803301701,https://m.weibo.cn/detail/4895089174253594
4895078806459074,MDTqUr6iC,270,【#90岁戚发轫院士寄语90后#：有爱心、有梦想、有本事】昨天是神舟飞船首任总设计师戚发轫院士90岁生日，面对镜头，戚老说自己也成为“90后”了。戚发轫院士寄语90后：要有爱心、有梦想、有本事，相信真正的90后们一定比老一代做得更好。#神舟首任总设计师戚发轫90岁了# 人民日报的微博视频 ,2023-04-27,2980,395,微博视频号,2803301701,https://m.weibo.cn/detail/4895078806459074
4895066193923644,MDT6zgsIA,281,【转给毕业生！#手账版毕业前必知的那些事#】#2023毕业季#越来越近了，2023届高校毕业生规模将达1158万人。招聘求职，哪些“坑”千万不能踩？档案去向，不同情况你能分清楚吗？自主创业，“隐藏”补贴是否申领齐全？签合同时，哪些内容要仔细看？毕业前，这份攻略值得收藏↓↓祝你一切顺利，前程似锦！ ,2023-04-27,1262,768,微博网页版,2803301701,https://m.weibo.cn/detail/4895066193923644
4895055698988561,MDSPDBIkN,310,【关注！当前疫情防控热点八问八答】全国短期内会不会出现规模性疫情？#新变异株是否会突破免疫屏障#？#普通人有必要查体内抗体水平吗#？“二阳”的症状会比“初阳”更轻吗？我们还要不要打疫苗？详戳↓↓ ,2023-04-27,1051,661,微博网页版,2803301701,https://m.weibo.cn/detail/4895055698988561
4895044669016344,MDSxQBPyU,819,【出发！#这27地能看到绝美气候景观#】层林尽染的红叶、如“星辰坠入大海”的蓝眼泪、璀璨夺目的星空、宛若仙境的云海雾凇……这27处气候景观观赏地，你最想打卡哪一个？#一组动态明信片感受气象万千#↓↓收藏，感受大自然的华丽与浪漫！ 人民日报的微博视频 ,2023-04-27,1676,901,微博视频号,2803301701,https://m.weibo.cn/detail/4895044669016344
4895031867475623,MDSdcvmKz,1971,【放下坏情绪，人生不是用来生气、纠结、焦虑的】有时我们遇到的最大敌人，不是能力也不是运气，而是失控的情绪和口无遮拦的自己。谁的生活没有过烦恼和困境？让自己的内心强大起来。从今天起，做一个情绪稳定的成年人。早安。 ,2023-04-27,4252,2654,微博网页版,2803301701,https://m.weibo.cn/detail/4895031867475623
4894911654272651,MDP5jhVvJ,590,【#你好，明天#】淄博发布公开信，提醒五一客流量已超其接待能力，建议游客错峰出游。一句“打出时间差”，主打的是诚意，打动的是人心；而宣传兄弟地市，打开的是格局，“打包”的是好客山东。城市“营销”，有温柔的表达，有真挚的行动，有创新的打法，才能变流量为“留量”。淄博喊话：打个时间差，来感受“好客山东 好品山东”～ ,2023-04-26,1483,327,微博网页版,2803301701,https://m.weibo.cn/detail/4894911654272651
4894893556892076,MDOC7sUWw,2748,【#丫丫#，欢迎回家！大熊猫丫丫启程回国】旅居美国的大熊猫“丫丫”当地时间26日上午启程离开田纳西州孟菲斯动物园，踏上回国旅程。#丫丫离开孟菲斯动物园画面#↓↓（新华社） 新华社的微博视频 ,2023-04-26,20694,2794,微博视频号,2803301701,https://m.weibo.cn/detail/4894893556892076
4894891321334189,MDOyw5B5b,484,【好样的！#男孩国外见五星红旗倒挂主动要求摆正#】近日，坦桑尼亚。一名中国小学生看到一面五星红旗被倒挂，主动找工作人员沟通并协助摆正国旗。孩子母亲李女士表示，孩子平时与人交流比较腼腆害羞，这一次主动上前沟通，真的是发自内心地爱国。小朋友真棒！（闪电新闻） 人民日报的微博视频 ,2023-04-26,13898,526,微博视频号,2803301701,https://m.weibo.cn/detail/4894891321334189
4894880863621403,MDOhEfc5J,538,【气势磅礴！#庐山上演现实版疑是银河落九天#】近日，江西九江，庐山小天池出现瀑布云奇观。漫无边际的云浪，在峰峦谷壑间翻腾奔涌，犹如壮阔的银河自九天而下，一泻千里，宛如仙境。#庐山小天池瀑布云也太壮观了# 荔枝风景线的微博视频 ,2023-04-26,1501,424,微博视频号,2803301701,https://m.weibo.cn/detail/4894880863621403
4894826146043310,MDMRopm8K,198,【事关全局的大事！这次#主题教育这样开展#】从今年4月开始，全党自上而下分两批开展学习贯彻习近平新时代中国特色社会主义思想主题教育。党中央确定在全党开展这次主题教育的主要考量是什么？具体要达到的目标有哪些？相关学习材料有哪些？详情↓↓转存学习！ ,2023-04-26,1111,750,微博网页版,2803301701,https://m.weibo.cn/detail/4894826146043310
